Date,Adj_Close,Close,High,Low,Open,Volume,Daily_Return,MA30,MA200,Year,Month
2003-08-11,15.65397453,33.31999969,33.5,33.06999969,33.36000061,1141173,-0.00030007395345565957,15.985815111333332,13.814859528275,2003,8
2003-08-12,15.84189892,33.72000122,33.77999878,33.36999893,33.43000031,1263166,0.01200489943559413,16.004450766,13.809481696825001,2003,8
2003-08-13,16.21304512,34.50999832,34.90000153,33.81999969,33.97999954,2482595,0.0234281383737045,16.018231805,13.811174192175,2003,8
2003-08-14,16.41506386,34.93999863,35.04000092,34.43000031,34.43000031,1997637,0.01246025891526048,16.033422247333334,13.816760973675,2003,8
2003-08-15,16.34459496,34.79000092,35.0,34.61000061,34.90000153,1546689,-0.004292940959658376,16.033735625000002,13.824395041225,2003,8
2003-08-18,16.62647629,35.38999939,35.43999863,34.90000153,34.90000153,1020165,0.017246149610305128,16.036867682333334,13.832492508675,2003,8
2003-08-19,16.91305733,36.0,36.81000137,35.40999985,35.5,3350958,0.017236426708909125,16.045950603666668,13.839946303175,2003,8
2003-08-20,17.00702095,36.20000076,36.40999985,35.79999924,36.36000061,1515456,0.00555568506430415,16.074452305,13.849992637425,2003,8
2003-08-21,17.64126015,37.54999924,37.54999924,36.24000168,36.25999832,2535385,0.03729278642418565,16.125348186666667,13.860118346024999,2003,8
2003-08-22,17.51910973,37.29000092,37.90000153,37.15999985,37.31000137,1956617,-0.006924132344366618,16.170449733999998,13.871594514674998,2003,8
2003-08-25,17.36877251,36.97000122,37.29000092,36.43000031,37.29000092,1475191,-0.00858132760836361,16.204119396666666,13.881649875475,2003,8
2003-08-26,17.00702095,36.20000076,37.09999847,36.20000076,37.0,1790564,-0.020827698663893557,16.231211631,13.889919571724999,2003,8
2003-08-27,16.91305733,36.0,36.59000015,35.36000061,36.38999939,2378171,-0.005524989960102311,16.258616925000002,13.899796056625,2003,8
2003-08-28,16.88486862,35.93999863,36.25,35.47999954,36.25,2636399,-0.0016666832879470572,16.290093963,13.906924285774998,2003,8
2003-08-29,16.77211952,35.70000076,36.59000015,35.79999924,36.34999847,1837779,-0.006677523085163228,16.318439198,13.914065608875001,2003,8
2003-09-01,17.11507416,36.43000031,36.59999847,36.09000015,36.33000183,1529837,0.020447901029505555,16.363540681666667,13.924790682725,2003,9
2003-09-02,17.50032043,37.25,37.25999832,36.59999847,36.77000046,2131520,0.022509179124702072,16.41678559,13.938064961325,2003,9
2003-09-03,18.11106491,38.54999924,38.68999863,37.54999924,37.54999924,3816426,0.03489904555993317,16.495869795666668,13.950770416125,2003,9
2003-09-04,18.0405941,38.40000153,38.54000092,38.09999847,38.18999863,2756665,-0.003891036244980217,16.564931361,13.962039065225001,2003,9
2003-09-05,17.78220177,37.84999847,38.40000153,36.86999893,38.34999847,2306973,-0.014322828204421434,16.621621513666664,13.972500281225,2003,9
2003-09-08,17.48152733,37.20999908,37.65000153,36.61999893,37.65000153,1878718,-0.01690872952005662,16.67204752,13.980812091725,2003,9
2003-09-09,17.14796257,36.5,37.29999924,36.09999847,37.29000092,2380490,-0.019080984956478475,16.720281156333336,13.990178728025,2003,9
2003-09-10,16.61707878,35.36999893,36.29999924,34.90000153,36.20000076,3623948,-0.030959000979438267,16.748626073666667,13.994075994425,2003,9
2003-09-11,17.03050995,36.25,36.29000092,35.20000076,35.47999954,2622323,0.02487989468387175,16.776031494666668,14.003086118625,2003,9
2003-09-12,16.48083687,35.08000183,36.70000076,34.90999985,36.70000076,2372905,-0.03227578514171259,16.787463570333333,14.008655676775,2003,9
2003-09-15,16.64526749,35.43000031,35.70000076,35.09999847,35.45999908,1555031,0.009977079519505994,16.812519964333333,14.018969879125,2003,9
2003-09-16,16.7251358,35.59999847,35.84000015,35.29999924,35.5,1745341,0.0047982593279431995,16.840551790333333,14.026453132575,2003,9
2003-09-17,16.90366364,35.97999954,36.40000153,35.84000015,36.0,2258810,0.010674223643672986,16.870776050333333,14.034459843625,2003,9
2003-09-18,17.10567856,36.40999985,36.49000168,35.81999969,36.18999863,1666762,0.011950954793134905,16.915564347333333,14.046891498575,2003,9
2003-09-19,17.61777115,37.5,36.54999924,35.99000168,36.43999863,5705304,0.02993699362488189,16.980867609333334,14.064190969475,2003,9
2003-09-22,16.38687706,34.88000107,35.90000153,34.20999908,35.81999969,3743725,-0.06986661817320738,17.005297693666666,14.074182300575,2003,9
2003-09-23,16.20834732,34.5,35.25,33.70000076,35.24000168,3444317,-0.010894677451128598,17.017512640333333,14.084849972725001,2003,9
2003-09-24,15.24524403,32.45000076,34.45000076,31.97999954,34.45000076,3578163,-0.05942020312037599,16.985252604,14.093470940625,2003,9
2003-09-25,15.49894047,32.99000168,33.25999832,32.5,32.59000015,2493087,0.01664102191481942,16.954715157666666,14.102898917225,2003,9
2003-09-26,15.67746449,33.36999893,33.27000046,32.34999847,32.58000183,2206330,0.011518466074861955,16.932477475333332,14.112642684025001,2003,9
2003-09-29,15.61169434,33.22999954,34.09999847,32.77999878,33.00999832,2577669,-0.004195203251262547,16.898651410333333,14.123095903475,2003,9
2003-09-30,15.24524403,32.45000076,33.61000061,31.26000023,33.02000046,4288269,-0.023472808397297817,16.843057633666668,14.131716871375,2003,9
2003-10-01,15.87948418,33.79999924,33.90000153,32.15999985,32.41999817,3688802,0.04160249247253267,16.80547307466667,14.143509040024998,2003,10
2003-10-02,15.4660511,32.91999817,34.16999817,32.40000153,34.06000137,3135290,-0.026035674415716525,16.732966106333333,14.153234043274999,2003,10
2003-10-03,15.98284054,34.02000046,34.95000076,33.06999969,33.29999924,2693373,0.033414440225145725,16.681757133333335,14.168611765075,2003,10
2003-10-06,16.44325447,35.0,34.74000168,33.93999863,34.15000153,1674310,0.028806764908135607,16.650906532,14.184099559925,2003,10
2003-10-07,16.10499001,34.27999878,34.90000153,33.47000122,34.88999939,3006547,-0.02057162471195384,16.620838834,14.197896032474999,2003,10
2003-10-08,16.44325447,35.0,34.70000076,33.75,34.25,2959128,0.02100370504979887,16.605178738666666,14.213383827325002,2003,10
2003-10-09,16.67815208,35.5,35.47000122,34.18999863,34.43000031,2410240,0.014285347856688668,16.598288187333335,14.226631231425001,2003,10
2003-10-10,16.38687706,34.88000107,35.43999863,34.33000183,35.43999863,2329614,-0.01746446600335838,16.585446772,14.238676080824998,2003,10
2003-10-13,16.49023056,35.09999847,35.45000076,34.84999847,35.06999969,1605680,0.0063070894851762205,16.564618652,14.250822391625002,2003,10
2003-10-14,16.47613716,35.06999969,35.47000122,34.54999924,35.47000122,1618719,-0.000854651482811053,16.530479209666666,14.263844256525,2003,10
2003-10-15,16.63117409,35.40000153,35.79000092,35.06000137,35.40000153,2355606,0.00940978631668532,16.481149515666665,14.281448426375,2003,10
2003-10-16,16.7627182,35.68000031,35.74000168,35.06999969,35.54999924,1723074,0.00790949029143384,16.438553652333333,14.299064240575001,2003,10
2003-10-17,16.44325447,35.0,35.95999908,34.83000183,35.58000183,2052659,-0.01905799084542259,16.39392207566667,14.313905992625001,2003,10
2003-10-20,16.25063133,34.59000015,35.11000061,33.97999954,34.99000168,2677441,-0.011714417018323875,16.352892209,14.326838626975,2003,10
2003-10-21,15.96874714,33.99000168,34.72999954,33.16999817,34.72000122,3940019,-0.017346045472068528,16.313585028,14.339030966874997,2003,10
2003-10-22,15.94525528,33.93999863,34.43999863,33.79999924,33.93000031,2842448,-0.0014711147840242855,16.291190911333334,14.353297829725,2003,10
2003-10-23,15.91706657,33.88000107,33.88000107,33.20999908,33.38999939,1800359,-0.001767843129821589,16.254076132,14.367054553125,2003,10
2003-10-24,15.64457703,33.29999924,33.63000107,32.95999908,33.54000092,1812382,-0.017119331555324302,16.226200803999998,14.381340870975,2003,10
2003-10-27,15.77142715,33.56999969,33.90999985,33.38999939,33.90999985,1327110,0.008108248612714197,16.197072792666667,14.394923153025,2003,10
2003-10-28,15.99223804,34.04000092,34.22000122,33.66999817,33.84999847,1946235,0.014000691750968297,16.172642867333334,14.409009609324999,2003,10
2003-10-29,15.78082085,33.59000015,34.45000076,33.29000092,34.29999924,2989779,-0.01321998768847743,16.13521477433333,14.423746409525,2003,10
2003-10-30,15.95464706,33.95999908,34.40000153,33.15999985,33.54999924,2678101,0.0110150296776228,16.09684705766667,14.442374954325,2003,10
2003-10-31,15.97814274,34.00999832,34.59999847,33.56000137,33.95999908,2521148,0.0014726543252032709,16.042192777333334,14.461836252325,2003,10
2003-11-03,16.80970001,35.77999878,36.20999908,34.38000107,34.38999939,4001818,0.05204342479168522,16.056286875666665,14.485178475475003,2003,11
2003-11-04,16.91305733,36.0,36.59000015,35.84999847,36.34999847,3291338,0.00614867129922092,16.079777209333333,14.508599071625001,2003,11
2003-11-05,16.56540108,35.25999832,36.20999908,34.91999817,35.99000168,3265920,-0.020555494090553017,16.123782444333333,14.528435530775,2003,11
2003-11-06,17.00702095,36.20000076,36.36000061,34.77000046,35.29999924,3308197,0.02665917159912201,16.174051793666667,14.551864490625,2003,11
2003-11-07,17.61777115,37.5,37.79000092,36.40000153,36.52999878,5787307,0.03591165094672255,16.23872868233333,14.577954945674998,2003,11
2003-11-10,17.47212791,37.18999863,37.70000076,37.00999832,37.09999847,2179739,-0.008266836863753846,16.300743134666668,14.601517448524998,2003,11
2003-11-11,17.50971413,37.27000046,37.40000153,36.65000153,36.84999847,1909133,0.0021512102128375954,16.376225471333335,14.627298355225001,2003,11
2003-11-12,17.67414284,37.61999893,37.77999878,36.88000107,37.45000076,2095424,0.009390713565007758,16.436047426666665,14.652078600075,2003,11
2003-11-13,17.61307526,37.49000168,38.20999908,37.06999969,37.90000153,2550962,-0.003455193304299442,16.507614898666667,14.678237857975,2003,11
2003-11-14,17.68354416,37.63999939,38.00999832,37.04000092,37.34999847,2029209,0.004000942422589748,16.564305019333332,14.706918382825,2003,11
2003-11-17,17.10567856,36.40999985,37.00999832,36.09000015,36.91999817,1622754,-0.03267815516909356,16.586385822333334,14.733494072125,2003,11
2003-11-18,16.97413063,36.13000107,36.93999863,35.93999863,36.50999832,1951826,-0.007690307609755531,16.615357176333333,14.758512153775,2003,11
2003-11-19,17.00702095,36.20000076,36.20000076,35.25,35.50999832,2467372,0.0019376733169396143,16.634149392333335,14.784732995175,2003,11
2003-11-20,16.88957024,35.95000076,36.40000153,35.13000107,36.40000153,2431833,-0.006906013131006361,16.641196664333332,14.812535491175002,2003,11
2003-11-21,16.93655205,36.04999924,36.08000183,35.75,35.75,1711498,0.0027817054745851166,16.659519164000002,14.838034825525002,2003,11
2003-11-24,17.38286209,37.0,37.18999863,35.83000183,35.93999863,1993324,0.02635188311543013,16.689273548333333,14.864496641375002,2003,11
2003-11-25,17.66474915,37.59999847,37.81999969,37.00999832,37.31999969,2196440,0.0162163778634683,16.728893948,14.892967815625,2003,11
2003-11-26,17.31239128,36.84999847,37.93000031,36.83000183,37.54999924,2114547,-0.019946950109959505,16.75160118766667,14.922192206625,2003,11
2003-11-27,17.61307526,37.49000168,37.68000031,37.0,37.20000076,1271486,0.017368136795022693,16.779946423,14.954096765775,2003,11
2003-11-28,17.25601768,36.72999954,37.66999817,36.27999878,37.59999847,2198717,-0.020272301953474958,16.80703853,14.981216492875001,2003,11
2003-12-01,17.44394112,37.13000107,37.40000153,36.63999939,37.09999847,1981806,0.010890313366902049,16.846815523,15.010660252825,2003,12
2003-12-02,17.00232315,36.18999863,37.5,36.11999893,37.5,2763808,-0.025316410263141464,16.881268056666666,15.037895922925,2003,12
2003-12-03,17.18554688,36.58000183,36.75999832,36.09999847,36.18000031,2962561,0.010776393812983232,16.922611110000002,15.069139542875,2003,12
2003-12-04,17.24192047,36.70000076,37.31000137,36.25,36.61000061,3092255,0.003280290722991408,16.966772906666666,15.097296309774999,2003,12
2003-12-05,17.08219147,36.36000061,36.97999954,36.25999832,36.65000153,2067800,-0.009263991228698587,17.014693388,15.122946987475,2003,12
2003-12-08,16.89896584,35.97000122,36.25,35.77999878,36.25,2076664,-0.010726119673918122,17.052278011,15.146643219324998,2003,12
2003-12-09,16.77681351,35.70999908,36.45000076,35.68999863,36.16999817,2396535,-0.007228390846903965,17.07843052666667,15.174527988775,2003,12
2003-12-10,16.86608124,35.90000153,36.04999924,35.54000092,35.59999847,2724409,0.0053208989863773315,17.114605873000002,15.203666658775,2003,12
2003-12-11,17.37346649,36.97999954,37.15000153,36.09999847,36.25,2884202,0.030083173606247682,17.161899854,15.236588230475002,2003,12
2003-12-12,17.406353,37.04999924,37.86000061,36.88000107,37.45000076,2885392,0.0018929158449139116,17.209506862666668,15.270251083725,2003,12
2003-12-15,17.4110527,37.06000137,37.90000153,37.02000046,37.90000153,2326634,0.00026999912043601526,17.229551952333335,15.305667939525,2003,12
2003-12-16,17.35467339,36.93999863,37.22999954,36.63999939,36.65999985,1919118,-0.0032381333266541246,17.244272487666667,15.344079327945002,2003,12
2003-12-17,17.13856316,36.47999954,37.04999924,36.36000061,37.0,2052685,-0.012452566818372035,17.263377890333334,15.381040988350001,2003,12
2003-12-18,17.38286209,37.0,37.15000153,36.09000015,36.20000076,1847176,0.01425434137735504,17.275905928333334,15.415417023100002,2003,12
2003-12-19,17.42984962,37.09999847,37.43000031,36.97999954,37.00999832,3249809,0.0027030951379998225,17.269641877333335,15.448343634999999,2003,12
2003-12-22,17.36877251,36.97000122,37.25,36.54000092,36.61000061,1043466,-0.0035041673526498007,17.26619669733333,15.47976501985,2003,12
2003-12-23,17.35467339,36.93999863,37.31000137,36.66999817,37.31000137,721095,-0.000811751089023871,17.261028672666665,15.5086239867,2003,12
2003-12-24,17.35467339,36.93999863,36.93999863,36.93999863,36.93999863,0,0.0,17.250379691,15.53487564135,2003,12
2003-12-25,17.35467339,36.93999863,36.93999863,36.93999863,36.93999863,0,0.0,17.24176629533333,15.56038896135,2003,12
2003-12-26,17.35467339,36.93999863,36.93999863,36.93999863,36.93999863,0,0.0,17.230803936333334,15.584079471149998,2003,12
2003-12-29,17.36877251,36.97000122,37.34999847,36.79000092,37.33000183,1102458,0.0008124105641840185,17.239573734666667,15.6112784248,2003,12
2003-12-30,17.26541328,36.75,37.43000031,36.65000153,37.22999954,968996,-0.005950865551407891,17.24928315633333,15.63530714085,2003,12
2003-12-31,17.26541328,36.75,36.75,36.75,36.75,0,0.0,17.257896233999997,15.661204791549999,2003,12
2004-01-01,17.26541328,36.75,36.75,36.75,36.75,0,0.0,17.270424335333335,15.6865486865,2004,1
2004-01-02,17.52381134,37.29999924,37.40999985,36.81000137,37.09999847,1449865,0.014966225007734035,17.289999645,15.713323021399999,2004,1
2004-01-05,17.61307526,37.49000168,37.63999939,37.06999969,37.31000137,2060777,0.005093864472065057,17.297673417333332,15.742689509849999,2004,1
2004-01-06,16.91305733,36.0,37.65999985,35.81999969,37.61000061,4247901,-0.039744219545224224,17.272617023333332,15.7672176461,2004,1
2004-01-07,16.67815208,35.5,36.31000137,35.22999954,36.18000031,4656762,-0.013888987982281109,17.25147571666667,15.78692564055,2004,1
2004-01-08,16.59828949,35.33000183,36.13999939,34.88000107,36.0,4998009,-0.0047884555565224085,17.217649524333336,15.80577284855,2004,1
2004-01-09,16.44795036,35.00999832,35.65000153,34.38000107,35.45000076,3658654,-0.009057507407047805,17.190713947,15.82269162695,2004,1
2004-01-12,16.43385696,34.97999954,35.09000015,34.15000153,34.99000168,3020747,-0.0008568484030857526,17.157044475,15.8344868473,2004,1
2004-01-13,16.74862289,35.65000153,35.90000153,35.00999832,35.00999832,3828177,0.01915350308610697,17.148587799666664,15.851316914900002,2004,1
2004-01-14,17.03050995,36.25,36.5,35.90000153,36.0,4192792,0.016830461934175034,17.143419902,15.87034091505,2004,1
2004-01-15,17.01641655,36.22000122,36.47999954,36.04999924,36.47999954,2350387,-0.0008275383439120265,17.135903104666667,15.889086776100001,2004,1
2004-01-16,17.24662209,36.70999908,37.02000046,36.38000107,36.5,3724552,0.013528438218679995,17.14138412533333,15.90884523425,2004,1
2004-01-19,17.10097885,36.40000153,37.04999924,36.29999924,36.95000076,1822224,-0.00844474003314799,17.148117892333335,15.92561428105,2004,1
2004-01-20,16.91305733,36.0,36.68999863,35.61000061,36.45999908,2807804,-0.010988933536982826,17.152659353,15.94038231885,2004,1
2004-01-21,16.89426613,35.95999908,36.04000092,35.27000046,35.79999924,2912120,-0.0011110469049656624,17.15359884933333,15.95646388565,2004,1
2004-01-22,16.6969471,35.54000092,36.20000076,35.41999817,36.00999832,2135719,-0.011679644944719403,17.131048203,15.9699206451,2004,1
2004-01-23,16.60298538,35.34000015,35.90000153,34.99000168,35.81999969,2385981,-0.005627479049747919,17.104269282333334,15.982907595950001,2004,1
2004-01-26,16.60768509,35.34999847,35.49000168,35.04999924,35.04999924,1610789,0.0002830641533697609,17.077490362,15.995918045350003,2004,1
2004-01-27,16.7204361,35.59000015,36.04999924,35.52000046,35.84000015,2359693,0.006789086461417293,17.056349119,16.00960762535,2004,1
2004-01-28,16.82379532,35.81000137,35.95000076,35.29000092,35.5,1622842,0.006181610299027973,17.045856857666664,16.02277571235,2004,1
2004-01-29,16.6969471,35.54000092,35.81000137,35.25,35.54999924,2099941,-0.007539809988606039,17.022993024666665,16.0381014303,2004,1
2004-01-30,16.53251457,35.18999863,35.84999847,34.95000076,35.47999954,2835399,-0.009848059589288582,16.993081856333333,16.052951083550003,2004,1
2004-02-02,16.7251358,35.59999847,35.59999847,35.24000168,35.27000046,1130228,0.011651054604211897,16.97162729933333,16.06721794165,2004,2
2004-02-03,16.31640434,34.72999954,35.58000183,34.36000061,35.45000076,3552646,-0.024438154935638945,16.937018331,16.079071946499997,2004,2
2004-02-04,16.04391479,34.15000153,34.25,33.72999954,34.02000046,4331224,-0.016700343061000655,16.893326377666664,16.090371070249997,2004,2
2004-02-05,15.78552055,33.59999847,34.16999817,33.34999847,34.0,3632995,-0.016105435822998393,16.841021283,16.1003782228,2004,2
2004-02-06,15.92646408,33.90000153,34.18999863,33.63000107,33.90000153,2870751,0.008928658991863347,16.793414306,16.1121976236,2004,2
2004-02-09,15.82780361,33.68999863,34.20999908,33.54000092,34.04999924,2307617,-0.006194750416942507,16.742048676,16.12382367645,2004,2
2004-02-10,15.78552055,33.59999847,33.97999954,33.54999924,33.79999924,2020084,-0.0026714420422354612,16.692718918333334,16.1361612657,2004,2
2004-02-11,15.99693584,34.04999924,34.27000046,33.61000061,33.61000061,2615166,0.013392988171049058,16.650436337,16.1513095048,2004,2
2004-02-12,15.96874714,33.99000168,34.52999878,33.86000061,34.33000183,1958580,-0.0017621312157491964,16.607214132333333,16.16539387255,2004,2
2004-02-13,15.82780361,33.68999863,34.43000031,33.54999924,34.09999847,1814504,-0.008826210895841125,16.55068054133333,16.1759585431,2004,2
2004-02-16,15.79491806,33.61999893,33.77999878,33.15000153,33.75,1503079,-0.0020777077357229112,16.490075301333334,16.18695870425,2004,2
2004-02-17,15.90297318,33.84999847,33.93000031,33.29000092,33.77000046,1737499,0.006841132039402176,16.456405829666668,16.198914470949997,2004,2
2004-02-18,15.89827538,33.84000015,34.18999863,33.61999893,33.70999908,2454313,-0.00029540388120052885,16.430409939666667,16.2113543609,2004,2
2004-02-19,16.0768013,34.22000122,34.34999847,33.88000107,34.15000153,2508842,0.011229263283776492,16.413027,16.22413311515,2004,2
2004-02-20,15.79491806,33.61999893,34.36999893,33.29999924,34.04999924,2772152,-0.017533540083001453,16.391259256666665,16.2360896972,2004,2
2004-02-23,15.85129261,33.74000168,33.95000076,33.65000153,33.91999817,1687288,0.003569157483809038,16.371840445,16.25156983885,2004,2
2004-02-24,15.63518524,33.27999878,33.79000092,33.0,33.68999863,2517912,-0.013633422542693174,16.33472585666667,16.2679426435,2004,2
2004-02-25,15.67276669,33.36000061,33.59999847,32.72999954,33.31999969,3289156,0.0024036459704905866,16.289467748,16.28419796025,2004,2
2004-02-26,15.94995499,33.95000076,34.06999969,33.25,33.63999939,2937680,0.017685983941613914,16.253919029333332,16.30061771905,2004,2
2004-02-27,16.15196991,34.38000107,35.22999954,34.04000092,34.18999863,4778379,0.012665547967166901,16.217430623333332,16.3184234241,2004,2
2004-03-01,16.21304512,34.50999832,35.06000137,34.16999817,34.65999985,2294459,0.003781285523704936,16.187832832333335,16.33674589665,2004,3
2004-03-02,16.76742172,35.68999863,35.88000107,35.29999924,35.5,5166990,0.0341932435206842,16.182978312,16.3566892293,2004,3
2004-03-03,16.74862289,35.65000153,35.93000031,35.5,35.75,3128862,-0.0011211520956485588,16.17812353733333,16.376702990800002,2004,3
2004-03-04,16.80030251,35.75999832,35.93999863,35.34000015,35.75,1990288,0.0030856041323168437,16.181568717666668,16.39493150265,2004,3
2004-03-05,16.7157402,35.58000183,35.93999863,35.09999847,35.81000137,2396661,-0.005033380199533255,16.185327211666667,16.4095190242,2004,3
2004-03-08,16.92245293,36.02000046,36.13000107,35.65999985,35.75,1660191,0.012366352164291161,16.195819473,16.42502265485,2004,3
2004-03-09,16.77681351,35.70999908,36.09000015,35.34999847,36.04000092,2176362,-0.008606283060880071,16.197698719999998,16.44005647215,2004,3
2004-03-10,16.37277794,34.84999847,35.61999893,34.65999985,35.59999847,2961849,-0.024082974383614175,16.18266480733333,16.45250636135,2004,3
2004-03-11,15.81371021,33.65999985,34.65000153,33.04999924,34.47000122,5085070,-0.03414617434187217,16.153223577666665,16.4618085483,2004,3
2004-03-12,16.05330658,34.16999817,34.40000153,32.5,33.29999924,3602002,0.015151180008881715,16.137249978,16.4690905479,2004,3
2004-03-15,15.67746449,33.36999893,34.33000183,33.27999878,33.86999893,2370197,-0.023412129340894983,16.102327601,16.475879254699997,2004,3
2004-03-16,15.71504879,33.45000076,33.95000076,33.25,33.52999878,2524666,0.0023973455671977284,16.082282416,16.481986751900003,2004,3
2004-03-17,16.17546082,34.43000031,34.59999847,33.40000153,33.43999863,3532033,0.029297524694481103,16.086667283666667,16.48950366535,2004,3
2004-03-18,16.0580101,34.18000031,34.61999893,34.06000137,34.50999832,2532879,-0.007261043212739904,16.095750268666666,16.496503792200002,2004,3
2004-03-19,15.96874714,33.99000168,34.99000168,33.81000137,34.5,6143147,-0.005558780910220107,16.097159704,16.5023529009,2004,3
2004-03-22,15.55061817,33.09999847,33.70000076,32.58000183,33.70000076,2326554,-0.026184206333421778,16.087920189333335,16.5040677122,2004,3
2004-03-23,15.32980919,32.63000107,33.27000046,32.59999847,32.93000031,2150731,-0.014199369927684335,16.07272981066667,16.50333950555,2004,3
2004-03-24,15.37209034,32.72000122,32.88000107,32.25,32.68999863,3311267,0.002758100213509529,16.051901627333333,16.5017656473,2004,3
2004-03-25,15.50363541,33.0,33.25,32.79999924,32.86999893,2859533,0.008557396365132197,16.036397903,16.50420862715,2004,3
2004-03-26,15.4331646,32.84999847,33.5,32.72999954,33.40000153,2919027,-0.004545437772262462,16.02324326933333,16.5053831391,2004,3
2004-03-29,15.68216801,33.38000107,33.63999939,32.84999847,32.95000076,2485149,0.01613430663468729,16.019484934333335,16.50944698855,2004,3
2004-03-30,15.71975136,33.45999908,33.93000031,33.29999924,33.52000046,3621667,0.002396565957974328,16.013377540333334,16.51191349075,2004,3
2004-03-31,15.54592228,33.09000015,34.09000015,33.0,33.59999847,3211976,-0.011058004418716294,16.001632437,16.513745756600002,2004,3
2004-04-01,15.93116188,33.90999985,33.90999985,33.11999893,33.34999847,2399596,0.02478074912902506,15.996777789666668,16.51440349625,2004,4
2004-04-02,16.30700493,34.70999908,34.84999847,33.65999985,33.93999863,2791336,0.023591691103951096,16.013847352000003,16.51593035745,2004,4
2004-04-05,16.47143936,35.06000137,35.25,34.61999893,34.84999847,2268344,0.010083668380910904,16.034518910333333,16.519829745750002,2004,4
2004-04-06,16.28821373,34.66999817,35.29999924,34.54999924,35.13999939,2416616,-0.011123838420882382,16.056286526666664,16.524856667999998,2004,4
2004-04-07,15.94055748,33.93000031,34.84000015,33.84000015,34.63999939,1874754,-0.02134403782777461,16.06521288633333,16.52556138565,2004,4
2004-04-08,16.24123573,34.56999969,35.0,34.22000122,34.34999847,2487097,0.018862467663207427,16.074922244333333,16.52697081135,2004,4
2004-04-09,16.24123573,34.56999969,34.56999969,34.56999969,34.56999969,0,0.0,16.077897771666667,16.52650102185,2004,4
2004-04-12,16.24123573,34.56999969,34.56999969,34.56999969,34.56999969,0,0.0,16.078837458666666,16.52504462765,2004,4
2004-04-13,16.57949448,35.29000092,35.5,34.81999969,34.84999847,2564883,0.020827155988825785,16.072573217333332,16.5247392516,2004,4
2004-04-14,16.29291153,34.68000031,35.13000107,34.34999847,35.08000183,2700624,-0.017285385289986244,16.05738283866667,16.5254439597,2004,4
2004-04-15,16.47143936,35.06000137,35.5,34.59999847,34.68000031,2570262,0.010957392708557778,16.046420733666668,16.527229238,2004,4
2004-04-16,16.49493027,35.11000061,35.65999985,34.86000061,34.95000076,2951479,0.0014261601239928812,16.039060402666667,16.528873572800002,2004,4
2004-04-19,16.56070328,35.25,35.47000122,35.0,35.0,1647510,0.0039874682052838395,16.027002081,16.52988367605,2004,4
2004-04-20,16.75802231,35.66999817,35.99000168,35.33000183,35.54999924,2680435,0.011914894353448169,16.026375707666666,16.532702517999997,2004,4
2004-04-21,16.86608124,35.90000153,36.20000076,35.40000153,35.49000168,3003797,0.0064481910813256604,16.042819151,16.53657843165,2004,4
2004-04-22,17.26071548,36.74000168,36.86000061,35.66999817,36.29999924,3481549,0.023398099083270063,16.09105266,16.54317922165,2004,4
2004-04-23,17.58958054,37.43999863,37.54999924,36.91999817,37.06000137,5467382,0.0190528057994499,16.142261792,16.551518312,2004,4
2004-04-26,17.24192047,36.70000076,37.59000015,36.65000153,37.59000015,3366321,-0.019765114307836673,16.194410324666666,16.558917766100002,2004,4
2004-04-27,17.38756371,37.00999832,37.06999969,36.56000137,36.79999924,1930763,0.008447042790471704,16.250160822,16.56634071875,2004,4
2004-04-28,17.21373558,36.63999939,37.15000153,36.27000046,36.65999985,2643614,-0.009997267754080164,16.284769980666667,16.57371670295,2004,4
2004-04-29,16.91305733,36.0,36.77999878,35.79999924,36.45999908,2690268,-0.01746734452859533,16.313271555,16.5784382539,2004,4
2004-04-30,16.89896584,35.97000122,36.45999908,35.54999924,35.90000153,2016235,-0.0008331722482254333,16.344278845,16.58252559715,2004,4
2004-05-03,17.12446976,36.45000076,36.63999939,35.65999985,36.0,1245525,0.013344243791903132,16.396740564666665,16.58830421025,2004,5
2004-05-04,17.05400276,36.29999924,36.86999893,36.15999985,36.50999832,1480701,-0.004114988725934188,16.454213683666666,16.595069456650002,2004,5
2004-05-05,17.07748795,36.34999847,36.40000153,35.70999908,35.70999908,2241338,0.0013771072006087959,16.51106027066667,16.6016232401,2004,5
2004-05-06,16.46674347,35.04999924,36.25999832,34.99000168,36.15000153,3047500,-0.035763133417991866,16.543163872666668,16.60291522085,2004,5
2004-05-07,16.57480049,35.27999878,35.40000153,34.95000076,35.09999847,2111005,0.006562136599556734,16.581218402333334,16.605099850299997,2004,5
2004-05-10,16.11908531,34.31000137,34.63000107,34.22000122,34.52000046,2782010,-0.027494459452163333,16.59578231233333,16.6062273985,2004,5
2004-05-11,16.24593544,34.58000183,34.79000092,34.22999954,34.59999847,2122877,0.007869561303289752,16.613321781666667,16.6080361706,2004,5
2004-05-12,16.19895172,34.47999954,35.34999847,34.36000061,34.61000061,2499970,-0.0028920292200791398,16.635089429666667,16.609046250000002,2004,5
2004-05-13,16.35868263,34.81999969,35.06000137,34.43000031,34.43000031,2759196,0.009860570780193756,16.649340121333335,16.6120295149,2004,5
2004-05-14,16.43512917,34.40000153,34.63999939,33.90000153,34.29000092,2679440,0.0046731476934338545,16.653610929333333,16.6159117943,2004,5
2004-05-17,16.19624901,33.90000153,34.09000015,33.41999817,33.99000168,2235200,-0.014534729695708348,16.644437917666668,16.6186231667,2004,5
